id,category,brand,description,price,title
4995827,Computers_and_Accessories,,"Gigabyte GA-H170N-WiFi, Intel H170, S 1151, DDR4, SATAe, M.2 (PCIe/SATA), Dual GbE, WiFi 802.11ac BT4.2, USB C, Mini ITX @en",,Gigabyte H170N-WiFi Dual LAN AC WiFi Mini ITX Motherboard@en Motherboard LN67357 - GA-H170N-WiFi | SCAN UK@en
7442230,Computers_and_Accessories,,,,AMD Ryzen 5 1500X Boxed Wraith Spire koeler - Prijzen @NL Tweakers@NL
16825264,Computers_and_Accessories,HP Enterprise,Description:10 x 72.8GB Ultra320 3.5-inch SCSI Hot-Plug 15K Hard DriveIn HPE Hot-Plug Hard Drive tray (as pictured)Genuine HPE serial number and firmwarePart Number(s)Option Part# 286778-B22 Spare Part# 289243-001 Assembly Part# 306645-003 Model# BF072863BA,,"306645-003 HP 72.8-GB U320 SCSI 15K, Null Price 306645-003-10Pack New 306645-003 15K 10 Pack Wholesale"
16930724,Computers_and_Accessories,HP Enterprise,Description:Genuine HPE 2GB (1x2GB) PC3-10600 (DDR3-1333)Unbuffered CAS-9 Dual Rank x 8 Memory Kit Part Number(s) Option Part# 500670-B21 (1 module per Kit) HP SmartBuy 500670-S21 Spare 501540-001 Assembly 500209-061 Kit),"USD, $95.95",500670-B21 HP 2GB (1x2GB) PC3-10600 UDIMM Null
16021090,Computers_and_Accessories,HP Enterprise,Description: BL20PG2 Xeon 3.2GHz 2M (2P) BladeHewlett-Packard Part# 359031-B21,,"359031-B21 BL20P G2 Xeon 3.2GHz 2M (2P), Null Price 359031-B21 (2P) Wholesale 359031-B21"
2312634,Computers_and_Accessories,HP@en,,,"Intel Xeon E5-2603 / 1.8 GHz processor@en, Intel processor Series @en Prices - CNET@en"
17350525,Computers_and_Accessories,HP Enterprise,Description:20/40GB Int SCSI DLT Option Part# 340743-B21,,"HP 340743-B21 20/40-GB Int SCSI DLT, Null DLT Wholesale HP Price 340743-B21"
17509574,Office_Products,Null@en,,,HP LaserJet Pro M102w Printer@en Printers - HP Store Canada@en
9755782,Computers_and_Accessories,Hewlett Packard Enterprise,"More>>> Short summary description Hewlett Packard Enterprise 2GB PC2-5300 DDR2-667 2GB DDR2 667MHz memory module: This short summary of the Hewlett Packard Enterprise 2GB PC2-5300 DDR2-667 2GB DDR2 667MHz memory module data-sheet is auto-generated and uses the product title and the first six key specs. Hewlett Packard Enterprise 2GB PC2-5300 DDR2-667, 2 GB, 2 x 1 GB, DDR2, 667 MHz, 240-pin DIMM Long summary description Hewlett Packard Enterprise 2GB PC2-5300 DDR2-667 2GB DDR2 667MHz memory module : Hewlett Packard Enterprise 2GB PC2-5300 DDR2-667. Component for: PC/server, Internal memory: 2 GB, Memory layout (modules x size): 2 x 1 GB, Internal memory type: DDR2, Memory clock speed: 667 MHz, Memory form factor: 240-pin DIMM This is an auto-generated long summary of Hewlett Packard Enterprise 2GB PC2-5300 DDR2-667 2GB DDR2 667MHz memory module based on the first three specs of the first five spec groups. , Long product name Hewlett Packard Enterprise 2GB PC2-5300 DDR2-667 2GB DDR2 667MHz memory module : The short editorial description of Hewlett Packard Enterprise 2GB PC2-5300 DDR2-667 2GB DDR2 667MHz memory module 2GB (2x1GB) Single Rank PC2-5300 (DDR2-667) Registered Memory Kit",,Hewlett Packard Enterprise 2GB PC2-5300 DDR2-667 DDR2 667MHz memory module Specs Hewlett module modules (408851-B21)
1639664,Computers_and_Accessories,,WD Red Pro NAS Hard Drive WD4002FFWX - Disco duro - 4 TB - interno - 3.5 - SATA 6Gb/s - 7200 rpm - búfer: 128 MB@es,,HDD Desk Red Pro 4TB 3.5 SATA 128MB@es Tu tienda online líder con precios más baratos! @es Redes
5826022,Computers_and_Accessories,,"Build a computer using this NZXT Phantom 530 CA-PH530-B1 chassis that fits select ITX, eATX, ATX and Micro ATX motherboards and features 3 external 5.25 drive bays, 6 internal 3.5 drive bays and 1+6 internal 2.5 drive bays for easy customization.@en-US",,NZXT - Phantom 530 ITX/eATX/ATX/Micro ATX Full-Tower Chassis Black@en-US
12860051,Computers_and_Accessories,,Capacidad: 64 GB; Función de protección de los datos: No; Interfaz: USB 3.0 + Micro USB; Velocidad Lectura: 70 MB/s; Velocidad Escritura: 15 MB/s; Color primario: Negro,,64GB DT MICRODUO USB 3.0 MICRO USB | Tradineur.com
17541181,Computers_and_Accessories,HP Enterprise,Description:5 x 72.8GB Ultra320 3.5-inch SCSI Hot-Plug 15K Hard DriveIn HPE Hot-Plug Hard Drive tray (as pictured)Genuine HPE serial number and firmwarePart Number(s) Option Part# 286778-B22 Spare Part# 289243-001 2-5-2 Part# 3R-A3851-AA,,"3R-A3851-AA HP 72.8-GB U320 SCSI 15K, Null Price 3R-A3851-AA-5Pack New 3R-A3851-AA 15K 5 Pack Wholesale"
8564394,Computers_and_Accessories,,Corsair CO-9050004-WW co9050004ww 2pk Air Series Af120 120mm Performance Ed High Airflow Fan for $26.25. Free shipping on large orders. 30 day return policy. Secure purchasing. Highly rated company established 1991.@en,,Corsair CO-9050004-WW co9050004ww 2pk Air Series Af120 120mm Performance Ed High Airflow Fan@en Fan for $26.25.@en
4927241,Computers_and_Accessories,INTEL,,,Intel Core i5-4670K Comprar Intel i5-4670K em PowerPlanetOnline
16011314,Computers_and_Accessories,,,1169.1000@en USD@en,Microsoft Surface Pro (5th Generation) i5/8GB/256GB SSD Platinum@en
14958098,Computers_and_Accessories,HP,"Long product name HP 36 GB 10K rpm FC disk hard disk drive : The short editorial description of HP 36 GB 10K rpm FC disk hard disk drive HP Fiber Channel Hard Disk Drives , More>>> Short summary description HP 36 GB 10K rpm FC disk hard disk drive: This short summary of the HP 36 GB 10K rpm FC disk hard disk drive data-sheet is auto-generated and uses the product title and the first six key specs. HP 36 GB 10K rpm FC disk Long summary description HP 36 GB 10K rpm FC disk hard disk drive : HP 36 GB 10K rpm FC disk This is an auto-generated long summary of HP 36 GB 10K rpm FC disk hard disk drive based on the first three specs of the first five spec groups.",,HP 36 GB 10K rpm FC disk hard drive Product data HP drive internal drives (238590-B21)
16707634,Computers_and_Accessories,HP Enterprise,Description:Intelï¿½ Xeonï¿½ E5345 DL140 G3(2.33GHz/4-core/8MB/80W)Full Processor Option KitPart Number(s)Manufacturer Part# 409159-B21,"$119.95, USD",409159-B21 HP Xeon E5345 2.33GHz DL160 G3 Null
7335598,Computers_and_Accessories,,,,Synology DS1517+ (8GB ram) - Prijzen @NL Tweakers@NL
15331426,Computers_and_Accessories,,,,Intel Core i5 3570 Boxed - Prijzen @NL Tweakers@NL
12364955,Computers_and_Accessories,Speck@en,".feature-tab { background-color: #fff; padding: 1em 2em 3em; } .feature-tab h3 { font-size: 1.8em; margin: 0.5em 0; line-height: 1.2; } .feature-tab h4 { font-size: 1.4em; margin: 1.5em 0 0.5em; } .feature-tab ul { padding-left: 1em; } .feature-tab li { line-height: 1.4; margin-top: 0.7em; list-style-type: disc; } .feature-tab li:first-of-type { margin-top: 0; } .feature-tab p { line-height: 1.4; padding: 0.5em 0; font-size: 1.2em; } .feature-tab li, .feature-tab p { color: #444; } .feature-tab a, .feature-tab p a { color: #09c; } .pt_product-details .product-detail-wrapper .product-detail-back .tab-content-new { padding: 0; } SeeThru® fits MacBook Pro with Retina Display 13 (Oct 2012 - March 2015 models). SeeThru is the #1 bestselling hardshell case for MacBook* and is designed to take an impact – and make one. The form-fitting, glossy hardshell on our SeeThru MacBook Pro with Retina display 13 case keeps scuffs and scratches at bay for on-the-go protection. Its sleek design features a lightweight two-piece design that’s easy to put on and remove. Plus, rubberized feet add stability to prevent sliding and tilting so your MacBook Pro Retina stays grounded. Our Onyx Black color option features a textured, scratch-resistant matte finish that resists scratches, fingerprints, and smudges while providing your MacBook Pro Retina with a comfortable grip. Like all of our products, this MacBook Pro Retina 13 case has been lab-tested against extreme temperatures, cracks, chemicals, and abrasions. Speck makes products that are designed for impact to protect the tech you rely on. With a balance of slim lines and military-grade protection, we provide a difference you can see and feel. *#1 Best-Selling HardShell MacBook Brand. NPD Laptop Cases. 2012-2016. @en",,SeeThru MacBook Pro with Retina Display 13 Cases@en Sites-speck-Site@en
15342114,Computers_and_Accessories,Zebra@it,"Zebra ZXP3 stampante di card, stampa a trasferimento termico a sublimazione, stampa fronte/retro, interfaccia USB/Ethernet, smart card a contatto e senza contatto, blocco sicurezza, risoluzione 12 dots/mm (300 dpi)@it",,"Zebra Stampante Card ZXP3 r2; enclosure lock - security option, mifare contactless@it magnetic encoder smart card contactless + contact cod.Z31-AMAC0200EM00 @it Zebra r2;enclosure option"
7249374,Computers_and_Accessories,INTEL@fr,,,"S1151 Core i3-6100 (2Core, 3.7Ghz, 3Mb, HD530, 51W) Boite@fr"
17445369,Computers_and_Accessories,HP Enterprise,Description:Intelï¿½ Xeonï¿½ 5130 DL140 G3(2.00GHz/2-core/4MB/65W)Full Processor Option KitPart Number(s)Manufacturer Part# 417772-B21,,"417772-B21 HP Xeon 5130 2.0GHz DL140 G3, Null New 417772-B21 G3 Wholesale Price 417772-B21"
17082029,Computers_and_Accessories,,"ThinkServer always meets the demand on performance enhancement and feature enablement by continuous improvement on products and options. Upgrading your systems with the new options will bring you great values with flexibility, scalability, field-proven reliability.","$, 243.99",Lenovo Gen5 Enterprise Easy Swap - hard drive 1 TB SATA 6Gb/s Lenovo 6Gb/s 4XB0F28708 Solid State Drives (SSDs) CDW.com
14131464,Computers_and_Accessories,,Capacidad total: 8 GB; Frecuencia (Bus clock rate): 2.400 MHz; Tecnología: DDR4 tft; Kit: No; Tipología: DIMM analogico; Generica: Sí,,8GB DDR4 2400 UDIMM UDIMM | Tradineur.com
12750139,Computers_and_Accessories,,,,SanDisk Ultra SDXC 64GB 80MB / s UHS-I UHS-I - Foto Erhardt
3522593,Computers_and_Accessories,Gigabyte@en,"GV-N1060IXOC-6GD, Core Clock: 1531MHz, Boost Clock: 1746MHz, Memory: 6144MB 8008MHz GDDR5, Stream Processors: 1280, VR Ready, PhysX/CUDA Enabled, 3 Years Warranty.@en",,Gigabyte GeForce GTX 1060 ITX Edition 6144MB GDDR5 PCI-Express Graphics Card (GV-N1060IXOC-6GD)@en ▷ Gigabyte PCI-Expre… | OcUK@en
13934234,Computers_and_Accessories,,,,"Intel DC S3500 (2,5) 120GB - Prijzen @NL 5) Tweakers@NL (2"
9871394,Computers_and_Accessories,SANDISK@en,,,"Flash Memory Card, Ultra Series, SDHC, UHS-1, Class 10, 16 GB @en SDHC SDSDU-016G-U46 - SANDISK Flash Card Series UHS-1 | Newark element14@en 10"
16220236,Computers_and_Accessories,,,,EVGA GeForce GTX 1080 Founders Edition 8GB - Prijzen @NL Tweakers@NL
12561495,Computers_and_Accessories,,,,Corsair 16GB PC4-21300 288-pin DDR4 SDRAM DIMM Kit@en Kit (CMK16GX4M2A2666C16)@en
2785122,Computers_and_Accessories,,,,Corsair Flash Voyager Slider X2 256GB Blauw - Prijzen @NL Tweakers@NL
16372665,Computers_and_Accessories,HP Enterprise,Description:HP Intel Xeon E5506 DL170h G6(2.13GHz/4-core/4MB/80W)Full Processor Option KitPart Number(s)Option Part# 583383-B21,"$195.95, USD",583383-B21 HP Xeon E5506 2.13GHz DL170h G6 Null
15598391,Computers_and_Accessories,Intel,"The Core i7-7700 3.6 GHz Quad-Core LGA 1151 Processor from Intel has a base clock speed of 3.6 GHz and comes with features such as Intel Turbo Boost 2.0 and Intel Hyper-Threading technology. With Intel Turbo Boost 2.0 technology, the maximum turbo frequency this processor can achieve is 4.2 GHz. Additionally, this processor features 4 cores with 8 threads in an LGA 1151 socket and has 8MB of cache memory. Having 4 cores allows the processor to run multiple programs simultaneously without slowing down the system, while the 8 threads allow a basic ordered sequence of instructions to be passed through or processed by a single CPU core. This processor also supports up to 64GB of DDR4-2400/2133 and DDR3L 1600/1333 RAM at 1.35V, has AES New Instructions, 14nm lithography, and utilizes 7th Generation (Kaby Lake) technology.Graphically, the Core i7-7700 3.6 GHz Quad-Core LGA 1151 Processor uses integrated Intel HD Graphics 630. Included is a CPU cooler and protection is provided by a limited 3-year warranty.","US$, 299.99","Intel Core i7-7700, 4x 3.60GHz, boxed 3.60GHz i7-7700"
1772656,Computers_and_Accessories,,,,Seagate 4TB BarraCuda SATA 6Gb s 3.5 Internal Hard Drive@en ST4000DM004 - Seagate Drive MacConnection@en
5186851,Computers_and_Accessories,,"i7-6700HQ (4c; 8t) hasta 3.5GHz, 12GB RAM, 1TB HDD, 15.6 IPS LED FullHD, nVidia GTX 960M (4GB DDR5), HDMI, sin Unidad Óptica, Wifi-ac, Bluetooth 4.0, 2 USB 3.0, Webcam HD720p, 2 altavoces + subwoofer JBL, Batería 4 celdas, Windows 10 Home 64-bit, color negro@es",,Lenovo Y700-15ISK i7-6700HQ 12GB 1TB Nvidia GTX960M 4GB 15.6 W10 Gaming@es Yoga Book YB1-X91F Intel X5-Z8550 64GB SSD 10.1 Tactil W... @es
13863839,Computers_and_Accessories,,"Buffalo Technology's LinkStation (LS220D series) combines an incredibly easy User Interface with the convenience, security and capacity of dual-bay, RAID-ready Network Attached Storage.The LS220D is affordable, fast, and primed for intensive data storage tasks. It's pre-configured and can even be set up via Smartphones with a new mobile optimized and intuitive interface. And with two hard drives users can choose RAID 0 for enhanced performance or RAID 1 for mirroring as part of a backup solution. The LS220D comes with Buffalo's free personal private cloud: wherever you are, all your data is accessible from any web browser or via Buffalo's WebAccess Apps for Android, iOS, or Windows Phone. And with Buffalo's Private Cloud solution users' data stays protected in the physical location of the device - not off-site in a third party's data center.Buffalo's LinkStation can also stream up to 4 HD films simultaneously allowing each family member to watch their favorite film, on their own device, at the same time. The LS220 is DLNA and Twonky Beam-ready and can also stream high-end DSD audio files without losing quality.@en-US",,Buffalo - LinkStation 220 2TB 2-Bay External Network Storage (NAS) black@en-US
15856581,Computers_and_Accessories,HP@en,"HP, 397409-B21, 1GB FBD PC2-5300 2X512 KIT@en",,"HP, 397409-B21, 1GB FBD PC2-5300 2X512 KIT@en 397409-B21 HP"
10969778,Computers_and_Accessories,IBM,Description:2 x IBM 146GB SAS 10K 2.5-inch SFF NHS HDPart Number(s) IBM Part# 42D0423 IBM Option Part# 42D0421,,"42D0421 IBM 146-GB 2.5 SFF SAS, Null New 42D0421 SAS 2 Pack Wholesale Price 42D0421-2Pack"
6314215,Computers_and_Accessories,,"HyperX FURY DDR3 memory delivers hassle-free, Plug-and-Play functionality that gets you in the game faster and instant performance that helps you win it. Its asymmetric, aggressive design lets you stand out from the crowd of squared designs and features quality aluminum and a diamond-cut finish.","$, 74.99",HyperX FURY - DDR3 8 GB DIMM 240-pin HyperX 240-pin HX318C10F/8 System Memory (RAM) CDW.com
11047839,Computers_and_Accessories,Kingston Technology@en,,,"Kingston ValueRAM - DDR3 4 GB SO-DIMM 204-pin@en, Kingston memory SO DIMM 204-pin Series @en Prices CNET@en"
7188040,Computers_and_Accessories,,,,"Seagate IronWolf, 10TB - Reviews @NL Admiral Freebee Userreviews Tweakers@NL IronWolf"
11074777,Computers_and_Accessories,,,,Intel Core i5-4590 3.3Ghz Box@es Box |PcComponentes @es
275815,Computers_and_Accessories,Apple@en,,,Apple 13.3 Inch MacBook Pro 2.3GHz Intel Core i5 Dual-Core Silver Notebook Computer@en Accessories For Apple Computer - Z0LY000A9 Ab@en
12920977,Computers_and_Accessories,SanDisk@en-US,"With its low-profile design, the Cruzer Fit USB flash drive easily fits USB ports and blends in with your tablets, notebooks, TVs or car audio players. Whether it's your favorite pictures, music collection, video collection or your work documents, the Cruzer Fit USB flash drive gives you the ever-present storage you need in a compact and portable device.@en-US",,SanDisk Cruzer Fit CZ33 16GB USB 2.0 Low-Profile Flash Drive- SDCZ33-016G-B35@en-US Data Storage - Page 2 | Laptops Outlet Direct@en-US
15521589,Computers_and_Accessories,,"Windows 10 Pro 64 Procesador Intel® Core™ i5-7200U Pantalla FHD SVA eDP de 35,56 cm (14) Memoria 8GB DDR4-2133 SDRAM Disco duro Unidad turbo HP Z de 256GB SSD PCle Combo de Intel® Dual Band Wireless-AC 7265 802.11a/b/g/n/ac (2x2) WiFi y Bluetooth® 4.2 (no vPro™) @es",,HP ProBook 640 G3 i5-7200u 8GB 256GB SSD 14 W10Pro@es Ratón inalámbrico de sujeción cómoda Comfort - Black Friday 2017 @es
12159057,Computers_and_Accessories,AMD@en,"Integrated AMD RadeonTM R5 graphics,Dual Core Technology, 3.50GHz Clock Speed, 1MB L2 Cache, 756MHz GPU Clock Speed, 256 Graphics Cores@en",,AMD A6-7400K 3.5GHz (Socket FM2) APU Kaveri Processor - Retail @en Socket FM2 | AD740KYBJABOX Novatech@en
12649794,Computers_and_Accessories,Kingston,DTSE9G2/128GB CXH 128GB USB 3.0 Flash Drive r100MB/s w15MB/s DataTraveler SE9 G2 Metal Casing Retail,"48.85, USD",Kingston DTSE9G2/128GB CXH 128GB USB 3.0 Flash Drive r100MB/s w15MB/s DataTraveler SE9 G2 Metal Casi
16566222,Computers_and_Accessories,Kingston,,,Kingston SDXC 300X Class 10 UHS-1 Card - 128GB
8082526,Computers_and_Accessories,150@en,"Integrated AMD RadeonTM HD 8470D graphics, Dual-Core Technology, 3.80GHz Clock Speed, 1MB L2 Cache, 800MHz GPU Clock Speed, 128 Graphics Cores@en",,AMD A4-7300K 3.8GHz (Socket FM2) APU Richland Processor - Retail @en Socket FM2 | AD7300OKHLBOX Novatech@en
14191692,Computers_and_Accessories,HP Enterprise,Description:2 x 72GB 2.5-inch Serial Attached SCSI (SAS) SFF3G Dual Port Hot-Plug 15K Hard Disk DriveFor G1-G7 Proliant SAS ServersGenuine HPE Serial number and firmwareGenuine HPE Certified Hard DrivePart Number(s) Option Part# 418371-B21 Spare Part# 418398-001 Assembly Part# 430169-002 Model# DH072BB978,,"430169-002 HP 72-GB 3G 15K 2.5 DP SAS, Null SAS 2 Pack Wholesale 430169-002 Price 430169-002-2Pack"
12488923,Computers_and_Accessories,,,,Intel Core i7 3770K Unlocked Quad Hyperthreading Processor LGA1155 3.5GHZ Ivy Bridge 8MB Retail - NCIX
17032686,Computers_and_Accessories,Datalogic@it,"DL-Axist Full Touch PDA, 802.11 a/b/g/n CCX v4 +MIMO, Bluetooth v4.0 & NFC, 1GB RAM/8 GB Flash, Multi-purpose 2D Imager w Green Spot, Android v4@it",,Datalogic Palmare DL-Axist@it Datalogic DL-Axist cod.944600007 @it
5271147,Computers_and_Accessories,,"The OCZ RD400A NVM Express M.2 solid state drive series are designed to propel high-end computing into a new realm of possibility. The OCZ RD400A PCIe Gen3 x4 outperforms SATA SSDs by over 4.5 times in sequential read, and over 3 times in sequential write performance so your system won't be deprived of the storage bandwidth your data-intensive workload requires. The OCZ RD400's next generation NVMe interface provides a more responsive PC experience with shorter storage latency than that of today's traditional hard disk drives and SATA SSDs. Along with high performance, the OCZ RD400 is designed for mobile, desktop, or workstation applications.",,OCZ RD400A - solid state drive 128 GB PCI Express 3.1 x4 (NVMe) OCZ (NVMe) RVD400-M22280-128G-A Solid State Drives (SSDs) CDW.com
